board_x_mm,board_y_mm,observations,detections,detection_rate,mean_sharpness,std_sharpness,mean_marker_size_px,std_marker_size_px,mean_distance_center_px,mean_camera_distance_mm,mean_pitch_deg,mean_yaw_deg,mean_roll_deg
410.0,233.25,95,95,100.0,9711.782475220789,441.4136837584104,14.787348747253418,0.10484863072633743,90.28728483300075,0.0,0.0,0.0,0.0
115.0,212.25,95,95,100.0,6302.712267733917,400.5659409679756,14.782995223999023,0.05484849587082863,206.85593301608813,0.0,0.0,0.0,0.0
474.25,191.0,95,95,100.0,6882.03313062232,2754.23241497063,14.686741828918457,0.11557544022798538,161.8971818053445,0.0,0.0,0.0,0.0
305.25,106.0,95,82,86.3157894736842,6422.312475814723,2859.784448441539,12.822528457641601,5.1199799439203755,116.39152475484606,0.0,0.0,0.0,0.0
91.5,105.75,95,86,90.52631578947368,4897.532706261371,1612.1836408529953,13.327137515419407,4.313964016557335,240.03565428710291,0.0,0.0,0.0,0.0
283.25,63.0,95,89,93.6842105263158,4548.437627283089,1280.4262804758152,13.836129901283666,3.5930708413412824,169.3098095826393,0.0,0.0,0.0,0.0
390.25,62.0,95,92,96.84210526315789,4959.680052881945,1287.7831980513686,14.296259317900006,2.58366107524292,185.2273277748795,0.0,0.0,0.0,0.0
347.25,41.0,95,95,100.0,4897.304982367128,414.70130442744926,14.761414527893066,0.07664749026298523,200.8484358773516,0.0,0.0,0.0,0.0
367.75,401.0,95,94,98.94736842105263,15531.763461244464,1870.0065770663944,14.597319793701171,1.5156370833472794,166.16489256791874,0.0,0.0,0.0,0.0
517.0,381.25,95,95,100.0,6326.65781204032,2381.309699227722,14.870339393615723,0.12699560821056366,242.22143951606242,0.0,0.0,0.0,0.0
367.75,359.0,95,94,98.94736842105263,14609.793716739767,1537.7618751457728,14.619902520430715,1.5079278246320456,126.90819315075628,0.0,0.0,0.0,0.0
263.0,296.25,95,95,100.0,6722.3164332967835,198.36089474954437,14.570006370544434,0.08545740693807602,80.2314911324371,0.0,0.0,0.0,0.0
158.0,275.25,95,95,100.0,5969.6471522817255,683.3189608111636,14.690258979797363,0.12039099633693695,165.85033411305574,0.0,0.0,0.0,0.0
116.0,275.25,95,92,96.84210526315789,5022.927611737365,1035.7848783849263,14.130444697329873,2.559511952058903,200.5982011434087,0.0,0.0,0.0,0.0
242.0,254.25,95,95,100.0,10578.766448611297,1080.288817991591,14.719718933105469,0.08522181957960129,79.36988381975578,0.0,0.0,0.0,0.0
157.0,149.25,95,86,90.52631578947368,3794.7394229690426,1987.5408696211662,13.3729929371884,4.326441737554051,168.981591653361,0.0,0.0,0.0,0.0
134.75,106.0,95,93,97.89473684210526,6039.467904047731,912.3243352727632,14.336852977150365,2.1061279578330576,224.15404675121204,0.0,0.0,0.0,0.0
158.5,359.25,95,95,100.0,6268.950428910818,205.31261346762147,14.795413970947266,0.06683014333248138,200.7494536374094,0.0,0.0,0.0,0.0
137.5,359.25,95,95,100.0,7532.784694078949,202.24398622207892,14.767599105834961,0.042096931487321854,218.02359417172306,0.0,0.0,0.0,0.0
495.25,380.5,95,95,100.0,12923.229285589032,1302.7589445548977,14.77904224395752,0.012060243636369705,224.56791539371181,0.0,0.0,0.0,0.0
200.5,358.75,95,95,100.0,7071.629217155621,432.3215499581457,14.786603927612305,0.13887470960617065,168.48024090514343,0.0,0.0,0.0,0.0
325.75,149.0,95,95,100.0,9620.986306210085,867.2570572115682,14.653120040893555,0.17599795758724213,91.02026411160995,0.0,0.0,0.0,0.0
156.25,127.5,95,95,100.0,5726.785420574136,714.4279905967155,14.758819580078125,0.07862865924835205,198.72110836765577,0.0,0.0,0.0,0.0
325.5,62.75,95,84,88.42105263157895,5638.0762942009915,2148.4286459904356,12.845570654618113,4.654876655232419,156.74509745421906,0.0,0.0,0.0,0.0
368.5,40.75,95,95,100.0,5397.748406715742,773.6359487942058,14.54922866821289,0.28516244888305664,205.08392393138757,0.0,0.0,0.0,0.0
284.0,400.75,95,75,78.94736842105263,7614.154711522108,3982.391611344492,11.563409905684622,5.9732649796641395,129.9672523476247,0.0,0.0,0.0,0.0
242.0,400.75,95,95,100.0,8915.094929353705,368.18037010528224,14.726211547851562,0.08601346611976624,178.64605280216784,0.0,0.0,0.0,0.0
221.0,400.75,95,90,94.73684210526316,6893.977697029964,1687.276029169402,13.920670278448808,3.284495947495801,178.80415150773433,0.0,0.0,0.0,0.0
200.0,254.25,95,93,97.89473684210526,8671.604221777472,1795.6016313454545,14.471749596846731,2.123198056001001,118.21620569012214,0.0,0.0,0.0,0.0
179.0,254.25,95,95,100.0,7416.781934693506,544.1232509920151,14.560445785522461,0.10633742064237595,141.9143584446167,0.0,0.0,0.0,0.0
368.0,149.25,95,95,100.0,7910.525816038421,933.7068396995978,14.706738471984863,0.19360044598579407,102.93092024366943,0.0,0.0,0.0,0.0
538.0,402.75,95,95,100.0,5600.002016113708,440.95637275047443,14.75574779510498,0.045833997428417206,272.0829808164581,0.0,0.0,0.0,0.0
221.0,358.75,95,95,100.0,6687.145203665786,525.8752104326134,14.939360618591309,0.10800272971391678,154.68679061061528,0.0,0.0,0.0,0.0
116.25,338.0,95,79,83.15789473684211,4641.754907133907,2133.648263595248,12.23145247007671,5.50640934419817,188.00614255966602,0.0,0.0,0.0,0.0
116.25,317.0,95,95,100.0,3840.916672101571,721.4663083758809,14.559958457946777,0.10922183096408844,217.6345972061896,0.0,0.0,0.0,0.0
347.0,149.25,95,95,100.0,6538.674404858669,446.7119904783048,14.738861083984375,0.07459419965744019,94.72851363750193,0.0,0.0,0.0,0.0
390.0,84.25,95,94,98.94736842105263,6560.537320671469,947.0839752365501,14.356717159873561,1.501609037932148,169.02827353999962,0.0,0.0,0.0,0.0
176.25,62.75,95,42,44.21052631578947,2119.6648893195947,2388.3392809947927,6.375736437345806,7.163488243869974,100.95887248768344,0.0,0.0,0.0,0.0
538.25,423.5,95,95,100.0,9805.543501182585,275.94985840394884,14.758323669433594,0.0,285.3707471336175,0.0,0.0,0.0,0.0
473.5,423.25,95,92,96.84210526315789,11396.234519883039,2693.729748300721,14.294630833675987,2.581313758025875,231.492597064247,0.0,0.0,0.0,0.0
305.5,421.75,95,95,100.0,8708.153783807667,196.69755301775302,14.758323669433594,0.0,182.3274869568491,0.0,0.0,0.0,0.0
200.5,421.75,95,95,100.0,8715.719598908381,196.72048830977866,14.570530891418457,0.10003846138715744,217.40932784851123,0.0,0.0,0.0,0.0
389.25,401.5,95,95,100.0,7629.193394983756,191.05982935216508,14.763412475585938,0.034695010632276535,175.72291416459504,0.0,0.0,0.0,0.0
51.75,401.5,95,50,52.63157894736842,2342.270147368421,2223.901523160963,7.767538773386102,7.368934301271168,164.79678789933695,0.0,0.0,0.0,0.0
581.25,381.5,95,95,100.0,8023.576126759258,1941.6745730830362,14.763225555419922,0.025128763169050217,297.1119138163617,0.0,0.0,0.0,0.0
537.75,381.5,95,89,93.6842105263158,10644.845966231733,3006.601276594449,13.764794389825118,3.578203588031697,243.26381531392195,0.0,0.0,0.0,0.0
73.25,380.5,95,94,98.94736842105263,3601.450007161554,519.6489067995481,14.573413878992984,1.510915510828145,280.9699166089208,0.0,0.0,0.0,0.0
325.75,379.5,95,95,100.0,17626.594743807666,283.39350393389225,14.758323669433594,0.0,139.61845329325197,0.0,0.0,0.0,0.0
305.5,379.75,95,95,100.0,12532.491518336581,266.9357559117353,14.758323669433594,0.0,140.3947822531924,0.0,0.0,0.0,0.0
263.5,379.75,95,95,100.0,13149.688396333659,2475.1925078839536,14.763073921203613,0.0075425575487315655,150.7000793124174,0.0,0.0,0.0,0.0
200.75,379.5,95,95,100.0,9757.610837582846,179.16923995954753,14.547691345214844,0.08008870482444763,183.6968394145224,0.0,0.0,0.0,0.0
179.5,379.75,95,95,100.0,9326.637842962962,206.01364937653747,14.707568168640137,0.09828498214483261,198.15641936080186,0.0,0.0,0.0,0.0
263.5,358.75,95,95,100.0,7404.307679236518,817.2163798419758,14.916579246520996,0.12498006224632263,131.65533575139247,0.0,0.0,0.0,0.0
537.5,339.25,95,95,100.0,10899.257987458575,2568.775670138046,14.640868186950684,0.117508165538311,239.05912617527542,0.0,0.0,0.0,0.0
494.75,338.5,95,95,100.0,10894.180855100714,320.9084713366404,14.758323669433594,0.0,200.5986353393264,0.0,0.0,0.0,0.0
367.5,338.25,95,95,100.0,10692.343827353568,862.3837495608943,14.601134300231934,0.24155141413211823,109.09898704310709,0.0,0.0,0.0,0.0
325.5,338.25,95,93,97.89473684210526,9894.910634856345,1840.1140622443438,14.22255156667609,2.104021881351739,96.21158862793104,0.0,0.0,0.0,0.0
603.75,275.5,95,94,98.94736842105263,10372.169770707438,1184.2235766518606,14.642709521243447,1.5130635244345896,282.93923827364165,0.0,0.0,0.0,0.0
581.75,275.5,95,95,100.0,10076.720405873944,361.39490095584586,14.903327941894531,0.11839675158262253,263.9977467161136,0.0,0.0,0.0,0.0
495.25,275.5,95,95,100.0,13078.953421597631,2707.5656539742454,14.81039810180664,0.11294256150722504,178.62489852913134,0.0,0.0,0.0,0.0
284.0,275.0,95,77,81.05263157894737,6578.141039571068,3327.008831539531,11.398557401958264,5.513380495498016,40.731786009453536,0.0,0.0,0.0,0.0
538.75,233.5,95,95,100.0,8656.237242053283,308.03815924766667,14.755779266357422,0.02466452307999134,218.84391970468496,0.0,0.0,0.0,0.0
199.5,212.25,95,95,100.0,9114.548383914282,717.3512201388672,14.385309219360352,0.32840868830680847,123.5013314862804,0.0,0.0,0.0,0.0
453.5,191.25,95,95,100.0,5582.733464119558,215.2763259072415,14.758323669433594,0.0,141.98082822716643,0.0,0.0,0.0,0.0
283.5,191.25,95,95,100.0,7821.856306569597,230.58817011976092,14.747992515563965,0.07921796292066574,60.89687302809368,0.0,0.0,0.0,0.0
431.75,169.5,95,95,100.0,10745.985824769328,242.96138195633162,14.755785942077637,0.024604083970189095,132.13131356620312,0.0,0.0,0.0,0.0
410.75,169.5,95,92,96.84210526315789,8597.606409980506,1565.0023649290995,14.289752377961811,2.581493224097726,111.27814567775032,0.0,0.0,0.0,0.0
241.25,149.5,95,95,100.0,4485.994974900746,145.19848847855758,14.7554349899292,0.08422008156776428,119.97498016937661,0.0,0.0,0.0,0.0
199.25,148.75,95,95,100.0,4563.89910554941,295.289020180542,14.25078296661377,0.2751731276512146,151.2037196740521,0.0,0.0,0.0,0.0
177.75,149.0,95,95,100.0,6857.678527214331,204.70407325641364,14.254210472106934,0.09432148933410645,168.86010082187744,0.0,0.0,0.0,0.0
453.75,148.5,95,95,100.0,8132.49633808967,176.45516028414406,14.75324821472168,0.04920816794037819,162.05274265998898,0.0,0.0,0.0,0.0
367.75,127.5,95,62,65.26315789473684,4524.781589074273,3357.2283556733196,9.477832994962993,6.915213525389771,79.88332529020921,0.0,0.0,0.0,0.0
325.75,127.5,95,95,100.0,7852.409629525666,244.84793598706258,14.758323669433594,0.0,112.64684860216909,0.0,0.0,0.0,0.0
241.25,127.5,95,95,100.0,7083.557035997401,180.13369550575152,14.760868072509766,0.0246646199375391,137.16831990119866,0.0,0.0,0.0,0.0
219.75,127.5,95,95,100.0,10410.031979581758,333.5320647473559,14.753067016601562,0.03586919233202934,150.68635516087843,0.0,0.0,0.0,0.0
199.25,127.5,95,95,100.0,5790.95689990091,661.3421005262772,14.758852005004883,0.002924233442172408,165.0469494542589,0.0,0.0,0.0,0.0
325.75,84.5,95,95,100.0,6948.939839792074,226.73924025075877,14.758323669433594,0.0,155.60627397377013,0.0,0.0,0.0,0.0
219.5,84.75,95,95,100.0,6054.141167615336,217.92455035225672,14.732946395874023,0.07398627698421478,184.92859619466066,0.0,0.0,0.0,0.0
454.75,83.5,95,95,100.0,6934.313465679012,265.67962327750683,14.758323669433594,0.0,206.51831032622752,0.0,0.0,0.0,0.0
411.5,83.75,95,95,100.0,8020.29117556774,1428.5463638699898,14.911091804504395,0.1332513839006424,181.16156550990422,0.0,0.0,0.0,0.0
69.25,83.5,95,54,56.8421052631579,2401.9361728262293,2117.0873639460187,8.27171018500077,7.209575700370557,168.02318009732426,0.0,0.0,0.0,0.0
51.75,422.5,95,78,82.10526315789474,3662.4260774009094,1719.6577415826862,12.10974736464651,5.653588983899427,266.39055325047525,0.0,0.0,0.0,0.0
284.25,421.5,95,95,100.0,11356.014485662836,1163.38845549449,14.562541007995605,0.11065491288900375,185.02407088171438,0.0,0.0,0.0,0.0
367.75,296.5,95,95,100.0,10157.770701598438,254.58786175079237,14.672103881835938,0.2262931615114212,73.95039510029943,0.0,0.0,0.0,0.0
431.25,275.25,95,94,98.94736842105263,7862.205003979352,882.842664376741,13.947738767925062,1.4564452288401686,115.47064256612083,0.0,0.0,0.0,0.0
325.5,275.25,95,95,100.0,8209.786893154578,428.86613837728174,14.498927116394043,0.22059154510498047,35.693893631736344,0.0,0.0,0.0,0.0
220.5,233.25,95,95,100.0,6472.4199823420995,158.34553011876267,14.661181449890137,0.14753511548042297,99.73443239715033,0.0,0.0,0.0,0.0
157.5,233.25,95,95,100.0,7033.329883814296,345.70517224534404,14.347400665283203,0.34254616498947144,162.74556521967784,0.0,0.0,0.0,0.0
474.5,212.25,95,95,100.0,6268.487134002852,1958.0224600130687,14.761305809020996,0.0064186942763626575,156.89244240839034,0.0,0.0,0.0,0.0
453.5,212.25,95,95,100.0,5424.092732889366,627.4557419297545,14.720254898071289,0.0915687158703804,136.36116059673532,0.0,0.0,0.0,0.0
157.5,212.25,95,95,100.0,5210.184048009973,531.256681611312,14.718120574951172,0.2681596875190735,164.9361841769274,0.0,0.0,0.0,0.0
93.75,212.0,95,94,98.94736842105263,5641.105561404848,763.8370003487103,14.053579591449939,1.4567350077819776,225.6080878358392,0.0,0.0,0.0,0.0
517.5,211.75,95,95,100.0,13228.37745069618,2422.359476228,14.845404624938965,0.1278078258037567,199.47299293817892,0.0,0.0,0.0,0.0
389.25,191.5,95,95,100.0,4615.424923612735,147.763465008417,14.755785942077637,0.024604085832834244,84.54991429278294,0.0,0.0,0.0,0.0
539.75,190.5,95,95,100.0,7441.885082579596,324.6337708407744,14.894189834594727,0.13142232596874237,225.08796027394177,0.0,0.0,0.0,0.0
367.75,169.5,95,93,97.89473684210526,11597.998252579595,1715.9240203650181,14.438142635947779,2.117794217598829,83.36207481179817,0.0,0.0,0.0,0.0
325.75,169.5,95,95,100.0,11906.891991994797,208.4339083190146,14.748172760009766,0.048416368663311005,70.72077291761889,0.0,0.0,0.0,0.0
93.25,169.75,95,70,73.6842105263158,4313.8385219622305,2585.6505528826942,10.423246765136719,6.232943512269522,174.94316556307308,0.0,0.0,0.0,0.0
431.75,148.5,95,95,100.0,8055.587954421701,562.9647345709635,14.558393478393555,0.08554860949516296,144.57758957149326,0.0,0.0,0.0,0.0
304.75,127.5,95,95,100.0,9866.7984243884,380.76369283906774,14.751431465148926,0.06650146842002869,113.53463478858359,0.0,0.0,0.0,0.0
304.75,84.5,95,95,100.0,7659.500577916335,672.2290080071696,14.7206392288208,0.1491856575012207,156.2371273197524,0.0,0.0,0.0,0.0
198.5,84.75,95,95,100.0,5316.053649382716,158.20676016118398,14.758323669433594,0.0,197.15268808062186,0.0,0.0,0.0,0.0
137.25,401.0,95,95,100.0,6387.158796892717,256.0658788210675,14.759387016296387,0.0041014025919139385,243.7086262033499,0.0,0.0,0.0,0.0
263.0,317.25,95,95,100.0,8595.33395524619,842.876227188774,14.782754898071289,0.13582897186279297,95.74629810706725,0.0,0.0,0.0,0.0
219.25,63.0,95,80,84.21052631578948,4359.944989801451,2138.646643061937,12.301692822105005,5.337352410474594,171.60580663633502,0.0,0.0,0.0,0.0
218.75,41.25,95,91,95.78947368421052,5632.149814248021,1327.577759019652,13.893289997703151,2.9214672309173713,213.7454918614901,0.0,0.0,0.0,0.0
158.5,379.5,95,95,100.0,9559.27175644737,973.3500213560256,14.589073181152344,0.09611781686544418,213.44300636244026,0.0,0.0,0.0,0.0
52.5,338.5,95,32,33.68421052631579,1373.756068291098,1938.7545073894976,4.740661661248458,6.6522975682825995,96.0155108970372,0.0,0.0,0.0,0.0
368.25,84.25,95,95,100.0,4578.988202158435,231.78046753682307,14.576940536499023,0.1968013048171997,163.1089725494509,0.0,0.0,0.0,0.0
368.25,62.25,95,94,98.94736842105263,4426.11790286568,535.1436618192411,14.316144401148746,1.4821314592548862,182.13551716299793,0.0,0.0,0.0,0.0
390.25,40.25,95,90,94.73684210526316,4726.475173415381,1449.7834769139495,13.792970707542018,3.2584841851996353,200.32161768979802,0.0,0.0,0.0,0.0
158.25,421.25,95,95,100.0,10129.778266942469,464.9965198878027,14.756025314331055,0.15222756564617157,243.16204658131747,0.0,0.0,0.0,0.0
95.0,359.0,95,65,68.42105263157895,4034.9875048954873,2787.9647824708486,10.005607223510742,6.798195109292994,174.2312722697158,0.0,0.0,0.0,0.0
156.75,169.75,95,94,98.94736842105263,8811.451232149433,1407.788831438288,14.640341628225226,1.5184762779676377,175.8617020226169,0.0,0.0,0.0,0.0
410.0,296.5,95,95,100.0,11015.557009035898,278.3469670268021,14.579696655273438,0.09448081254959106,106.29787751291575,0.0,0.0,0.0,0.0
73.0,422.5,95,93,97.89473684210526,4576.330650619936,964.828016234211,14.224855272393478,2.0862142498277443,300.6412985229556,0.0,0.0,0.0,0.0
410.0,338.5,95,95,100.0,9176.566073476282,185.49040839225344,14.534297943115234,0.0017597040859982371,133.42135477964612,0.0,0.0,0.0,0.0
158.0,296.5,95,95,100.0,6530.583784540582,421.86589168526524,14.529128074645996,0.007878690026700497,171.56838028899472,0.0,0.0,0.0,0.0
116.0,296.5,95,95,100.0,5525.981699121182,173.44846300958585,14.5341157913208,0.002475323621183634,211.6832648938804,0.0,0.0,0.0,0.0
410.0,275.5,95,95,100.0,8354.316691703216,189.7376640929284,14.694354057312012,0.11394233256578445,96.68773720833406,0.0,0.0,0.0,0.0
263.0,275.5,95,95,100.0,5256.1486719663735,131.5906831493767,14.770488739013672,0.0346098467707634,67.02189575245232,0.0,0.0,0.0,0.0
94.5,254.0,95,28,29.473684210526315,1876.3120382699638,2938.7531613729047,4.298375039351614,6.650226298373382,66.60887653774262,0.0,0.0,0.0,0.0
135.5,149.0,95,94,98.94736842105263,6171.584442852725,1521.4059964885641,14.329641281931023,1.483167410596372,203.61287734430027,0.0,0.0,0.0,0.0
240.5,63.0,95,85,89.47368421052632,5591.2273950053695,2016.0123990231866,13.062147662514134,4.482920141071593,173.5624575122329,0.0,0.0,0.0,0.0
154.5,41.0,95,58,61.05263157894737,2911.8549259445863,2360.7083337443305,8.906806433828253,7.11555618733281,158.17202032227283,0.0,0.0,0.0,0.0
305.25,337.75,95,95,100.0,9829.699489522749,1469.2771272588677,14.43408203125,0.12726500630378723,98.92849089345425,0.0,0.0,0.0,0.0
495.0,297.0,95,95,100.0,14465.70011966095,1017.4148183783996,14.70871353149414,0.18455210328102112,183.95236518668577,0.0,0.0,0.0,0.0
347.25,379.75,95,95,100.0,13539.883540959281,689.519383906852,14.428789138793945,0.15656597912311554,142.2039229347807,0.0,0.0,0.0,0.0
263.25,337.75,95,95,100.0,13065.569604568693,1751.3232102348845,14.746956825256348,0.1390346884727478,112.93578648399345,0.0,0.0,0.0,0.0
516.25,296.75,95,95,100.0,11035.787129884367,1580.9354719916446,14.532365798950195,0.046218372881412506,204.3323165823379,0.0,0.0,0.0,0.0
346.75,254.25,95,91,95.78947368421052,7337.69867636446,1630.8663275824754,13.89526347110146,2.913700393572409,29.041965811234245,0.0,0.0,0.0,0.0
136.75,254.25,95,95,100.0,6267.074623430787,102.18308399676764,14.52249526977539,0.03467118740081787,183.79797628941728,0.0,0.0,0.0,0.0
304.75,149.25,95,95,100.0,7363.109053278431,1836.5507722897325,14.465912818908691,0.10943864285945892,92.05012066268364,0.0,0.0,0.0,0.0
389.25,422.0,95,95,100.0,8060.338158044344,311.3323675281721,14.32742691040039,0.12059814482927322,194.75629171049246,0.0,0.0,0.0,0.0
431.0,380.5,95,94,98.94736842105263,8800.010735029302,1226.748505384733,14.262816599795693,1.4918771675784435,177.1939670897966,0.0,0.0,0.0,0.0
431.25,338.75,95,95,100.0,6523.848519815941,249.6982742743252,14.511799812316895,0.03708502650260925,148.74433109555122,0.0,0.0,0.0,0.0
431.25,317.75,95,95,100.0,6983.858331348996,1012.2444984462388,14.35908031463623,0.18460999429225922,135.4576065878642,0.0,0.0,0.0,0.0
200.25,296.0,95,95,100.0,6015.336824780468,364.49543696950633,14.281538963317871,0.07954590767621994,132.2169066425683,0.0,0.0,0.0,0.0
73.0,275.0,95,46,48.421052631578945,1654.643402716677,1712.4535990309466,6.909925069307026,7.131988256114742,120.69575209849471,0.0,0.0,0.0,0.0
453.25,233.75,95,94,98.94736842105263,12771.632438716702,2719.0015810659434,14.378403081391987,1.4830337337767392,131.79961464901797,0.0,0.0,0.0,0.0
389.25,233.75,95,81,85.26315789473684,6270.453074914802,2640.8671338103118,12.289803946645636,5.111335226318219,59.216523687738665,0.0,0.0,0.0,0.0
178.25,212.0,95,95,100.0,5018.457369850023,520.057037482619,14.471172332763672,0.18599767982959747,144.36829235711915,0.0,0.0,0.0,0.0
431.25,191.25,95,94,98.94736842105263,8201.243977462173,871.8729179379009,14.389623160111277,1.48602115271017,120.22593263035652,0.0,0.0,0.0,0.0
410.25,191.25,95,95,100.0,4691.588012579598,104.65855250257265,14.618773460388184,0.1381356567144394,102.59990554747347,0.0,0.0,0.0,0.0
220.0,191.5,95,94,98.94736842105263,5581.593433064359,759.4508716135377,14.289011292708548,1.4807291621222602,109.92732281891233,0.0,0.0,0.0,0.0
178.25,191.75,95,95,100.0,4232.723323488616,434.082594681751,14.556933403015137,0.09425749629735947,149.8080806169004,0.0,0.0,0.0,0.0
93.5,191.0,95,83,87.36842105263158,3791.6162633210165,1466.6570464026008,12.423356307180304,4.7308733169023105,202.5925521690625,0.0,0.0,0.0,0.0
283.25,149.25,95,95,100.0,5918.347165929987,1006.7602974385362,14.889004707336426,0.14714163541793823,97.69712267846494,0.0,0.0,0.0,0.0
347.25,127.75,95,95,100.0,4119.170047917676,227.40316610377195,14.51633071899414,0.025892479345202446,115.54971044081499,0.0,0.0,0.0,0.0
347.25,84.75,95,67,70.52631578947368,2922.1673664733257,1901.8443889725575,10.183515508551347,6.5847318215617,111.19752882573871,0.0,0.0,0.0,0.0
200.75,337.75,95,95,100.0,9111.415097456871,402.78144862531667,14.516875267028809,0.002475182292982936,154.20902085871867,0.0,0.0,0.0,0.0
179.25,337.75,95,95,100.0,8870.321837049767,653.218758214067,14.51850700378418,0.025141526013612747,171.3492762159666,0.0,0.0,0.0,0.0
158.25,337.75,95,95,100.0,5866.902105881635,960.2335861774984,14.503629684448242,0.007028658874332905,188.9258038062751,0.0,0.0,0.0,0.0
494.75,317.0,95,95,100.0,11076.751745061067,737.5787546007139,14.535351753234863,0.2415834218263626,191.0725694750793,0.0,0.0,0.0,0.0
452.75,296.75,95,95,100.0,11956.817170630282,349.1551943008275,14.5502290725708,0.08285528421401978,144.35806011953437,0.0,0.0,0.0,0.0
325.75,296.25,95,56,58.94736842105263,5678.037847176671,4760.067022097594,8.328791909468801,6.95129092597127,33.342839530083175,0.0,0.0,0.0,0.0
283.75,296.25,95,46,48.421052631578945,5126.501697540147,5375.5514486697275,7.0279488412957445,7.253503099749994,32.40915154454516,0.0,0.0,0.0,0.0
452.75,275.25,95,95,100.0,11585.076891869887,512.3472663178205,14.460315704345703,0.17816345393657684,137.33832376884308,0.0,0.0,0.0,0.0
473.75,233.25,95,95,100.0,12097.961146895612,1141.9504042437825,14.506543159484863,0.0755145475268364,154.04701936019453,0.0,0.0,0.0,0.0
283.75,233.25,95,90,94.73684210526316,10905.20701315405,2584.839531370249,13.295907572696084,3.1350894955749613,34.93240405677222,0.0,0.0,0.0,0.0
178.75,233.25,95,95,100.0,7540.058027252258,330.93166151883923,14.472102165222168,0.17291714251041412,141.46314654648376,0.0,0.0,0.0,0.0
114.75,190.75,95,73,76.84210526315789,4312.41162372449,2730.1923571160455,11.030117717542147,6.060407220728076,162.00825214002518,0.0,0.0,0.0,0.0
389.75,169.75,95,95,100.0,9499.570526731646,263.2120317743495,14.547691345214844,0.08008870482444763,98.97335102767599,0.0,0.0,0.0,0.0
283.75,169.75,95,95,100.0,11845.853115217671,316.05000866080115,14.542614936828613,0.0739862471818924,79.07480189837169,0.0,0.0,0.0,0.0
452.75,422.5,95,95,100.0,15369.609900821895,740.1262345466033,14.334157943725586,0.13821499049663544,225.6921273075516,0.0,0.0,0.0,0.0
325.75,421.25,95,95,100.0,13147.700864091445,654.4710992773454,14.523944854736328,0.042497988790273666,181.36265170695862,0.0,0.0,0.0,0.0
179.75,421.75,95,95,100.0,8549.804183587008,439.09930298142535,14.626667022705078,0.17101137340068817,229.67549595005283,0.0,0.0,0.0,0.0
137.25,421.75,95,95,100.0,7284.408195721247,295.55912429156064,14.490400314331055,0.07764209806919098,257.71349697703147,0.0,0.0,0.0,0.0
389.25,380.25,95,95,100.0,7600.644322731709,952.4457030473739,14.428214073181152,0.12943635880947113,156.3824965991104,0.0,0.0,0.0,0.0
137.75,379.75,95,95,100.0,8805.150831864847,193.09089801894206,14.458870887756348,0.10326981544494629,229.7111115035832,0.0,0.0,0.0,0.0
221.25,337.75,95,95,100.0,9804.619750196654,620.3252053749264,14.523943901062012,0.11302990466356277,138.92784642288856,0.0,0.0,0.0,0.0
537.75,297.0,95,57,60.0,7138.808941259632,5935.091988512023,8.655035089191637,7.068654842396879,134.97878035374967,0.0,0.0,0.0,0.0
473.75,296.75,95,95,100.0,12091.67799308642,421.0466048953469,14.641593933105469,0.12547406554222107,163.83982048856367,0.0,0.0,0.0,0.0
367.75,233.25,95,95,100.0,10449.768606405962,232.7959522189317,14.405573844909668,0.17103594541549683,48.14844354384417,0.0,0.0,0.0,0.0
325.75,233.25,95,94,98.94736842105263,10143.684683852489,1070.982777709519,13.756495525962428,1.4286042668916987,8.68754912587718,0.0,0.0,0.0,0.0
199.75,233.25,95,95,100.0,10817.87236595192,175.7768733851316,14.51723861694336,1.9073486328125e-06,120.43930006438924,0.0,0.0,0.0,0.0
431.5,212.0,95,95,100.0,9620.120954525915,899.7987653272563,14.504722595214844,0.026966242119669914,114.92620962283539,0.0,0.0,0.0,0.0
305.25,212.25,95,95,100.0,5449.834019773345,2176.703255075506,14.370390892028809,0.13852566480636597,31.527898368667547,0.0,0.0,0.0,0.0
