board_x_mm,board_y_mm,observations,detections,detection_rate,mean_sharpness,std_sharpness,mean_marker_size_px,std_marker_size_px,mean_distance_center_px,mean_camera_distance_mm,mean_pitch_deg,mean_yaw_deg,mean_roll_deg
262.75,212.25,95,94,98.94736842105263,5508.61673229311,882.6255368107269,14.488832232826635,1.4998320763353385,62.91767659430006,0.0,0.0,0.0,0.0
241.75,212.25,95,95,100.0,8566.015000717667,394.41957842012636,14.513419151306152,0.0766158252954483,83.06061857803361,0.0,0.0,0.0,0.0
220.75,212.25,95,95,100.0,4938.740392239858,235.81146577679283,14.293193817138672,0.06328345835208893,103.40154160624054,0.0,0.0,0.0,0.0
325.75,191.25,95,94,98.94736842105263,7401.390842163608,931.3329945781393,14.398151718942742,1.5155398875712507,48.55686465833214,0.0,0.0,0.0,0.0
220.25,169.75,95,95,100.0,7781.791465366045,345.2740999309957,14.514697074890137,0.06675661355257034,122.00486402142984,0.0,0.0,0.0,0.0
199.75,169.75,95,95,100.0,7079.530269721111,1267.3652206296263,14.589735984802246,0.12037814408540726,139.39037021999263,0.0,0.0,0.0,0.0
178.25,169.75,95,95,100.0,7767.74998959845,920.539723007718,14.424442291259766,0.1605404168367386,158.34997600531503,0.0,0.0,0.0,0.0
283.75,84.75,95,95,100.0,5481.553110271976,580.5210034839749,14.541345596313477,0.07455692440271378,159.4252891627398,0.0,0.0,0.0,0.0
240.75,84.75,95,93,97.89473684210526,6618.80962564695,2014.0154232520363,13.921008280703896,2.0513799410963545,170.67103393482296,0.0,0.0,0.0,0.0
176.75,84.75,95,54,56.8421052631579,3131.1223906305645,2862.1801219630165,8.000763220536081,6.971998718698259,120.1167452233716,0.0,0.0,0.0,0.0
347.75,62.75,95,93,97.89473684210526,4843.319960030103,831.9528045405833,14.242159200969494,2.0969758004593104,175.56869614233537,0.0,0.0,0.0,0.0
94.75,422.0,95,93,97.89473684210526,5011.8247696048165,880.775215760588,14.122249472768683,2.079889247045361,283.7759604219508,0.0,0.0,0.0,0.0
347.5,421.5,95,95,100.0,10358.735727466816,742.7253049199056,14.683086395263672,0.11643654108047485,183.5316631308794,0.0,0.0,0.0,0.0
242.0,421.5,95,95,100.0,11266.831160909682,837.6847429009425,14.52193546295166,0.07170386612415314,197.54370694487844,0.0,0.0,0.0,0.0
221.0,421.5,95,87,91.57894736842105,9028.784399331662,2744.8557974527903,13.276409651103773,4.026003181426348,189.33666267549557,0.0,0.0,0.0,0.0
367.5,380.0,95,94,98.94736842105263,14599.743723594702,1535.7985465752838,14.347368421052632,1.4798180617376167,146.28239868899126,0.0,0.0,0.0,0.0
284.0,379.5,95,95,100.0,14563.766796276404,237.10416980063266,14.5,0.0,144.0702953422391,0.0,0.0,0.0,0.0
242.0,379.5,95,95,100.0,12872.18895497156,663.9493892122548,14.51359748840332,0.05768286809325218,159.81927267220445,0.0,0.0,0.0,0.0
221.0,379.5,95,95,100.0,11469.110784961347,301.7922870258708,14.500181198120117,0.0017596033867448568,171.05982706864535,0.0,0.0,0.0,0.0
389.0,359.5,95,95,100.0,9318.84496184658,1978.0561045757318,14.520984649658203,0.025143109261989594,137.8123703180124,0.0,0.0,0.0,0.0
242.0,358.5,95,95,100.0,9391.755933066286,763.9497123851143,14.606267929077148,0.12733891606330872,141.93819322756423,0.0,0.0,0.0,0.0
242.0,337.5,95,95,100.0,11562.665350685707,1201.7167640355199,14.539883613586426,0.10969485342502594,124.83385531550073,0.0,0.0,0.0,0.0
367.5,317.0,95,95,100.0,9608.52921160043,164.21545978164158,14.5,0.0,90.47237147328461,0.0,0.0,0.0,0.0
325.75,317.0,95,75,78.94736842105263,7503.177042367825,3877.1785625900857,11.257039622256631,5.813110264612927,60.958731385528075,0.0,0.0,0.0,0.0
200.5,317.0,95,95,100.0,5454.108129371047,95.82021342783133,14.5,0.0,142.15924169747106,0.0,0.0,0.0,0.0
305.0,296.5,64,19,29.6875,1709.3746062200805,2647.236780335199,4.303345158696175,6.622779721735181,17.375791251583088,0.0,0.0,0.0,0.0
367.5,275.25,95,95,100.0,8729.230146827385,228.9413556556803,14.313092231750488,0.0951639711856842,59.17825853483389,0.0,0.0,0.0,0.0
495.5,212.0,95,88,92.63157894736842,11477.710798541628,3462.1521494963395,13.496313948380319,3.808096506513376,164.67728911351037,0.0,0.0,0.0,0.0
410.5,212.0,95,95,100.0,6647.557393218497,497.9471786502507,14.514504432678223,0.05759739503264427,94.73232112369894,0.0,0.0,0.0,0.0
367.5,191.0,95,94,98.94736842105263,7335.89345388657,903.2977597102703,14.406659236707185,1.4923908401890733,67.44491540511771,0.0,0.0,0.0,0.0
347.0,191.5,95,95,100.0,4008.1749266168335,142.73140215491958,14.482029914855957,0.07332590967416763,55.51438735711751,0.0,0.0,0.0,0.0
262.5,170.0,95,95,100.0,7994.570073798253,1477.3396810550817,14.541521072387695,0.08668386191129684,90.62852998862142,0.0,0.0,0.0,0.0
241.5,170.0,95,95,100.0,7816.20530423413,1379.6007696347572,14.50707721710205,0.008481588214635849,105.16918030427371,0.0,0.0,0.0,0.0
305.0,169.5,95,95,100.0,10183.422407730952,1416.9336647782843,14.485495567321777,0.13653388619422913,72.04172745720216,0.0,0.0,0.0,0.0
220.0,149.5,95,95,100.0,6210.244452602015,909.8455171839536,14.480399131774902,0.10083232074975967,134.91511888301062,0.0,0.0,0.0,0.0
137.5,338.0,95,95,100.0,6571.9474282669635,417.51256070972295,14.495469093322754,0.034820377826690674,207.14648169616166,0.0,0.0,0.0,0.0
179.5,317.0,95,95,100.0,5315.491489112199,1239.3357507297085,14.277897834777832,0.17340046167373657,160.3017582081985,0.0,0.0,0.0,0.0
158.5,317.0,95,95,100.0,4287.81825408387,375.29345180818234,14.497828483581543,0.024768229573965073,178.92174813482887,0.0,0.0,0.0,0.0
137.5,317.0,95,95,100.0,5171.166235827664,173.00294300325544,14.329882621765137,0.15596701204776764,198.15176847368838,0.0,0.0,0.0,0.0
179.0,296.25,95,48,50.526315789473685,2809.9720570473805,2782.5365775775504,7.214656227513363,7.139265116782277,76.69563222448569,0.0,0.0,0.0,0.0
305.0,275.0,95,95,100.0,5354.775824081238,634.2057483100357,14.289876937866211,0.23088255524635315,38.301428872871526,0.0,0.0,0.0,0.0
242.0,275.5,95,95,100.0,7799.078981400591,1633.3783376666513,14.468276023864746,0.08733595907688141,85.71573407820804,0.0,0.0,0.0,0.0
200.0,275.5,95,95,100.0,5146.805986644919,647.9434755952374,14.420429229736328,0.11502111703157425,124.94530702487931,0.0,0.0,0.0,0.0
179.0,275.5,95,95,100.0,4609.372219510681,117.22951732744124,14.484954833984375,0.05871615186333656,145.3900838935454,0.0,0.0,0.0,0.0
137.0,275.5,95,91,95.78947368421052,3514.460350357456,774.1466508994322,13.837768233449836,2.9045100760331324,178.54646940619094,0.0,0.0,0.0,0.0
347.0,233.25,95,27,28.42105263157895,1953.47967132116,3101.9220424208033,4.052534264012387,6.431307422369342,7.909852634408618,0.0,0.0,0.0,0.0
389.5,212.0,95,95,100.0,6034.184202737485,706.1886934949806,14.550935745239258,0.11881536990404129,74.84908712405762,0.0,0.0,0.0,0.0
305.0,191.5,95,95,100.0,5051.7098064338425,1908.8904291333347,14.464831352233887,0.0969606563448906,50.85725360564954,0.0,0.0,0.0,0.0
136.0,191.5,95,95,100.0,5033.5450228201325,953.7312103732389,14.493828773498535,0.08956830948591232,190.4591618276635,0.0,0.0,0.0,0.0
135.5,170.0,95,95,100.0,8354.320818443995,895.0830958914603,14.48425579071045,0.086447574198246,197.2592949501757,0.0,0.0,0.0,0.0
73.5,338.25,95,88,92.63157894736842,4421.972914615009,1501.6668664445363,13.243880563033255,3.7354546494971927,245.80803164992219,0.0,0.0,0.0,0.0
220.5,275.25,95,95,100.0,8051.44042146781,1289.136163278278,14.27920150756836,0.10035883635282516,105.32930417180664,0.0,0.0,0.0,0.0
94.5,275.25,95,78,82.10526315789474,4669.587573853151,2187.9906405758425,11.686036099885639,5.456264278488551,187.40153008920706,0.0,0.0,0.0,0.0
283.75,212.5,95,95,100.0,9841.963083961755,827.6075392679558,14.324366569519043,0.1378275454044342,45.72823177130762,0.0,0.0,0.0,0.0
136.25,211.75,95,95,100.0,4452.8190427433665,340.8563113314381,14.22848892211914,0.08298282325267792,185.95776293138763,0.0,0.0,0.0,0.0
431.5,296.75,95,95,100.0,9475.17786905783,281.2308682960864,14.420805931091309,0.13273991644382477,124.95146158631854,0.0,0.0,0.0,0.0
136.25,233.25,95,75,78.94736842105263,5054.639845382769,2622.472003558211,11.094563775313528,5.729899645111232,145.01399918081833,0.0,0.0,0.0,0.0
367.75,422.0,95,95,100.0,13314.944194505313,643.0488082999403,14.40266227722168,0.1253988891839981,188.14618185163602,0.0,0.0,0.0,0.0
284.0,337.75,95,95,100.0,12556.088626486851,804.077568885228,14.320952415466309,0.10462065786123276,104.1047835171189,0.0,0.0,0.0,0.0
367.75,212.0,95,95,100.0,9678.39040230099,270.5827534861354,14.40121078491211,0.11876025795936584,55.227877461924166,0.0,0.0,0.0,0.0
325.75,212.0,95,95,100.0,9335.684226840116,492.1054856154978,14.36507797241211,0.11880074441432953,28.494905943307757,0.0,0.0,0.0,0.0
347.0,169.75,95,95,100.0,8993.63393361499,493.84758934350504,14.340624809265137,0.15467891097068787,75.40666832218709,0.0,0.0,0.0,0.0
134.0,84.25,35,5,14.285714285714286,487.99389633948823,1196.730764957316,2.0369881221226285,4.989581511310545,34.656937492030806,0.0,0.0,0.0,0.0
304.75,63.0,95,93,97.89473684210526,5304.293951465327,1057.4145041704617,14.080208386872943,2.074910664737311,173.9137035914045,0.0,0.0,0.0,0.0
389.25,317.0,95,91,95.78947368421052,5680.690165292002,1548.7283235406142,13.646342528493781,2.8647050826149796,99.18838962759698,0.0,0.0,0.0,0.0
305.25,316.75,95,95,100.0,5327.55569566774,105.060838313469,14.050898551940918,0.0828084722161293,78.1850150829032,0.0,0.0,0.0,0.0
283.75,316.75,95,95,100.0,11700.970740422485,619.9117166296102,14.04348373413086,0.07452897727489471,84.89910564303116,0.0,0.0,0.0,0.0
242.25,316.75,95,95,100.0,8005.42990551695,2045.9547166794011,14.028031349182129,0.07050690799951553,109.46624340117104,0.0,0.0,0.0,0.0
221.25,316.75,95,95,100.0,6890.612018815726,2604.726456475528,14.073626518249512,0.10500290989875793,125.18000596195442,0.0,0.0,0.0,0.0
347.0,338.0,95,86,90.52631578947368,7077.071580574371,2666.9402294612923,12.703014173005757,4.110151170836723,92.00779622863062,0.0,0.0,0.0,0.0
347.0,212.0,95,66,69.47368421052632,4949.606931324911,3794.9577495231993,9.775373719867908,6.480494862711429,26.99011122577447,0.0,0.0,0.0,0.0
520.75,38.75,94,61,64.8936170212766,2195.356226036312,1693.6057144506713,9.962428519066345,7.329915522073067,184.5945617537294,0.0,0.0,0.0,0.0
609.5,37.5,94,73,77.65957446808511,2365.7297863680956,1538.8259697030107,12.007792543857656,6.441121854308696,274.3315878302636,0.0,0.0,0.0,0.0
561.75,147.5,94,66,70.2127659574468,5870.525169687816,3901.972906134383,10.486078921784745,6.833719064549261,181.78972389573423,0.0,0.0,0.0,0.0
262.75,254.0,94,60,63.829787234042556,4746.907649383114,3623.5899626488153,9.512148207806526,7.164509331437404,37.7295634003911,0.0,0.0,0.0,0.0
605.25,211.5,59,19,32.20338983050848,2940.24667019774,4276.249954887211,4.901374946206303,7.1119763966144305,92.28929118577582,0.0,0.0,0.0,0.0
559.75,275.5,77,25,32.467532467532465,2798.6683046346398,4071.7134446125024,4.842000812679142,6.983605394927852,78.69677111561452,0.0,0.0,0.0,0.0
603.0,339.25,94,71,75.53191489361703,4722.203482487852,2708.179870568886,11.408803939819336,6.494846069727769,226.35100780075328,0.0,0.0,0.0,0.0
431.25,254.25,94,38,40.42553191489362,4036.935422361767,4971.460539368481,5.968171292162956,7.248528021038016,45.34527365005214,0.0,0.0,0.0,0.0
220.75,254.25,94,79,84.04255319148936,6424.4898178445965,3012.8646003157146,12.504074228570817,5.451023226831108,84.45978271221547,0.0,0.0,0.0,0.0
115.25,254.25,94,74,78.72340425531915,6520.50174109637,3394.2006570158005,11.819815148698522,6.144881185907188,161.5649089713049,0.0,0.0,0.0,0.0
580.75,339.25,94,73,77.65957446808511,4753.346119797815,2607.7722650624382,11.595824505420442,6.222400528145054,216.601642484445,0.0,0.0,0.0,0.0
603.25,317.75,94,68,72.34042553191489,9462.490103182234,5943.1074432682035,10.826303887874522,6.695558449033393,212.46999414555614,0.0,0.0,0.0,0.0
495.5,233.25,94,77,81.91489361702128,8084.271461799155,3809.9026220467117,11.685199534639398,5.490668677166665,143.87224606068702,0.0,0.0,0.0,0.0
389.5,127.5,94,43,45.744680851063826,2697.4291416863675,2940.2392792389196,6.694837935427402,7.294323353071583,60.55894451548762,0.0,0.0,0.0,0.0
325.75,41.0,94,69,73.40425531914893,3865.7587121410165,2345.7341088156013,10.50956951303685,6.3297794838228265,146.01239751594503,0.0,0.0,0.0,0.0
73.5,359.5,94,58,61.702127659574465,3524.294170025611,2966.262562947739,9.149000157701208,7.210353587813326,169.07767586058068,0.0,0.0,0.0,0.0
197.5,41.25,94,61,64.8936170212766,4097.827831246416,3104.4270622376757,9.384799977566333,6.904716526431346,151.68679591473975,0.0,0.0,0.0,0.0
452.25,317.0,94,78,82.97872340425532,7283.878579179064,3312.979562573877,11.824350133855292,5.355782314431281,126.99870525823673,0.0,0.0,0.0,0.0
431.75,233.5,94,40,42.5531914893617,4620.466247613687,5371.15441354332,6.1293100702001695,7.123212454099537,47.554582168715015,0.0,0.0,0.0,0.0
305.0,254.0,94,64,68.08510638297872,4979.487189889696,3537.196097566548,9.898914276285375,6.780501646789309,14.08808578330304,0.0,0.0,0.0,0.0
70.25,127.25,71,10,14.084507042253522,632.0301786712338,1574.095998255387,2.045076115030638,5.05107103446341,38.59774651498811,0.0,0.0,0.0,0.0
91.25,83.75,13,1,7.6923076923076925,328.4115122972266,1137.6508501786552,1.0783019432654748,3.7353475032721106,21.30930638152116,0.0,0.0,0.0,0.0
92.5,149.0,78,16,20.512820512820515,1407.326062157502,2777.492583081167,2.977891897543883,5.8620642463794725,50.26095114321459,0.0,0.0,0.0,0.0
94.75,380.25,94,73,77.65957446808511,4802.001123321831,2656.672591304834,11.137595907170722,5.974644782971351,206.0503000306222,0.0,0.0,0.0,0.0
241.75,233.25,94,73,77.65957446808511,8751.448481375877,4736.444019238686,10.905330708686341,5.85700561933058,61.0974089293952,0.0,0.0,0.0,0.0
95.25,338.0,94,53,56.38297872340426,2194.584699003921,1973.5241214141447,8.063369750976562,7.092730714523685,138.27925935971527,0.0,0.0,0.0,0.0
389.0,296.5,94,56,59.57446808510638,5840.640881649456,5099.018224299483,8.57815205797236,7.06722741799819,53.08968470107266,0.0,0.0,0.0,0.0
346.75,275.0,94,33,35.1063829787234,2570.773570946109,3942.921979738324,5.005789959684331,6.805821751085418,15.5395661274988,0.0,0.0,0.0,0.0
389.0,338.5,94,94,100.0,7068.356187636012,831.7645392692726,14.385817527770996,0.15985913574695587,120.1631163371924,0.0,0.0,0.0,0.0
137.25,296.5,94,52,55.319148936170215,2854.2759337293733,2581.16349939837,7.891972409917953,7.094142189009747,105.85144366760886,0.0,0.0,0.0,0.0
543.0,38.25,93,25,26.881720430107528,1018.6005671838501,1689.09822984703,4.004987070637364,6.605870946120928,80.76099002485172,0.0,0.0,0.0,0.0
112.0,62.25,64,15,23.4375,1081.5131833553314,1955.3281086021323,3.5691168010234833,6.4509493937402285,64.13438005211117,0.0,0.0,0.0,0.0
51.25,254.25,86,18,20.930232558139537,1229.4533644218347,2390.2292369930638,3.1430347797482514,6.108961534845916,56.329016972211626,0.0,0.0,0.0,0.0
495.5,254.5,93,45,48.38709677419355,3288.0248267946035,3410.2517929235087,7.258244319628644,7.4962826954516,85.20580318650518,0.0,0.0,0.0,0.0
177.5,127.5,93,82,88.17204301075269,5945.600329391493,2187.817890095403,12.805073420206705,4.70100123164081,160.0413777992953,0.0,0.0,0.0,0.0
48.0,105.25,93,52,55.913978494623656,2640.475716711921,2494.7256415308516,8.346452036211568,7.412421098497512,169.67787544509355,0.0,0.0,0.0,0.0
325.5,254.25,93,78,83.87096774193549,7339.81556727848,3268.5570706373596,11.9924497912007,5.259723966619285,12.817436490842088,0.0,0.0,0.0,0.0
283.75,254.25,90,25,27.77777777777778,2358.124842985284,3896.2244614960687,4.000073772006565,6.451231133247601,10.763259122070119,0.0,0.0,0.0,0.0
199.5,191.25,91,37,40.65934065934066,2831.974163925366,3430.0302387940783,5.910480729826204,7.141854824351375,52.84658184774809,0.0,0.0,0.0,0.0
389.0,275.5,93,71,76.34408602150538,6984.777144245111,4349.103517567316,11.02565082426994,6.138547179858087,59.17611136855608,0.0,0.0,0.0,0.0
51.0,233.5,93,19,20.43010752688172,769.0831605698363,1520.365567708553,2.9594089138892388,5.840679764618371,54.94571089276449,0.0,0.0,0.0,0.0
72.0,191.0,37,6,16.216216216216218,445.41593577751013,1021.721575884996,2.2982612816063135,5.224248704577696,40.98845782862617,0.0,0.0,0.0,0.0
498.5,39.5,92,74,80.43478260869566,3038.9349455889505,1557.9194648726095,11.94239854812622,5.896616118446254,216.1995338296824,0.0,0.0,0.0,0.0
94.75,296.5,92,40,43.47826086956522,2793.7156350259875,3349.0271389844165,6.189056023307469,7.057073647237853,100.94432205913624,0.0,0.0,0.0,0.0
221.0,296.25,92,60,65.21739130434783,4001.6321682200096,3018.4651323723783,9.304909332938816,6.795448164581394,74.26400612581439,0.0,0.0,0.0,0.0
47.75,83.5,91,37,40.65934065934066,1704.9871303215302,2063.217913510211,5.976793781741635,7.220840080103586,127.69566462597243,0.0,0.0,0.0,0.0
453.0,401.5,47,8,17.02127659574468,2293.6335758747314,5121.9640331895325,2.506204645684425,5.5339007183276845,35.58754671677597,0.0,0.0,0.0,0.0
92.0,127.25,74,17,22.972972972972972,693.1440582337439,1269.8911746545634,3.2824458560428105,6.01076300016907,58.42842342873424,0.0,0.0,0.0,0.0
241.75,296.25,91,35,38.46153846153846,3865.697181356725,4984.479092606768,5.517642932933765,6.980571703405924,37.017141471802944,0.0,0.0,0.0,0.0
72.5,233.5,89,23,25.84269662921348,1303.583865057567,2209.880619427234,3.643421323111888,6.172430338483046,63.99107974622105,0.0,0.0,0.0,0.0
305.0,233.25,85,25,29.41176470588235,2028.6151679338402,3144.8486919199513,4.193799074958353,6.497005589861508,4.837877691057641,0.0,0.0,0.0,0.0
52.25,359.25,58,6,10.344827586206897,667.563154269104,2000.488007633751,1.5489988327026367,4.560234276680797,30.315105917906155,0.0,0.0,0.0,0.0
50.75,212.25,54,5,9.25925925925926,443.08387713109937,1389.0770246890295,1.297956042819553,4.063245120971608,25.06261448974804,0.0,0.0,0.0,0.0
473.75,254.5,19,2,10.526315789473685,1170.933934243015,3413.83616012845,1.5408191680908203,4.4923914596356775,16.254798946908238,0.0,0.0,0.0,0.0
452.5,254.25,63,9,14.285714285714286,1754.7619035077405,4301.29938305359,2.0394510541643416,4.995614438083894,19.03772436452403,0.0,0.0,0.0,0.0
73.0,254.25,13,1,7.6923076923076925,197.86084772370484,685.4100821722112,1.0968397580660307,3.7995643774638403,19.031593555307918,0.0,0.0,0.0,0.0
135.0,127.75,74,23,31.08108108108108,1075.8902399378971,1606.8117510032262,4.489306295240247,6.68651678110337,67.2517359952886,0.0,0.0,0.0,0.0
95.25,317.0,38,4,10.526315789473685,370.6525659293323,1115.2007985211162,1.5013966811330695,4.377286594451464,25.01192135820797,0.0,0.0,0.0,0.0
113.25,127.0,42,4,9.523809523809524,483.4021044643607,1492.5486059655466,1.3584025927952357,4.186878616277163,22.433851214557905,0.0,0.0,0.0,0.0
133.0,40.75,13,1,7.6923076923076925,311.45867957439384,1078.92451496233,1.0968397580660307,3.7995643774638403,21.019793785126218,0.0,0.0,0.0,0.0
73.5,296.75,83,30,36.144578313253014,1949.85779332113,2594.6837360076784,5.159456586263266,6.858363411182944,91.41355068876217,0.0,0.0,0.0,0.0
602.5,360.75,81,14,17.28395061728395,934.325657578875,2044.2786225791751,2.637241128050251,5.769301340600362,53.100508107610324,0.0,0.0,0.0,0.0
94.0,233.25,79,19,24.050632911392405,975.4619288728148,1734.5780153352594,3.432411435284192,6.0996123191843195,54.37857576590994,0.0,0.0,0.0,0.0
52.0,380.75,80,17,21.25,663.1313243190586,1277.2366471486405,3.133963668346405,6.033438393624984,64.31337122148423,0.0,0.0,0.0,0.0
154.75,62.5,45,4,8.88888888888889,517.6281295473251,1658.561223603166,1.2801238377888997,4.0989006394040315,21.549376575280196,0.0,0.0,0.0,0.0
477.0,39.5,39,5,12.820512820512821,496.0685211894587,1294.0478110708705,1.9312883034730568,5.03630320042218,32.65314554784662,0.0,0.0,0.0,0.0
388.75,254.5,22,2,9.090909090909092,534.142993197279,1689.1712572652848,1.2962112426757812,4.098979855572717,6.387495855637412,0.0,0.0,0.0,0.0
67.75,40.0,14,2,14.285714285714286,602.9998759920635,1483.2503901861228,2.110795157296317,5.170371086913733,45.98803360325246,0.0,0.0,0.0,0.0
72.75,254.25,64,10,15.625,390.561776856576,908.2039336722709,2.2015880346298218,5.116214210577721,38.68934930938461,0.0,0.0,0.0,0.0
48.75,127.0,28,3,10.714285714285714,617.1481125992062,1781.5696017687324,1.5830963679722376,4.5700055710094505,31.483516550939246,0.0,0.0,0.0,0.0
519.75,83.25,25,2,8.0,262.6726986111111,890.7962708180194,1.2013793182373047,4.074075485593732,20.312853073854495,0.0,0.0,0.0,0.0
90.0,61.75,12,1,8.333333333333334,317.9422549293155,1054.495164600064,1.2299097379048665,4.0791491266347935,24.24886344701999,0.0,0.0,0.0,0.0
133.25,62.25,12,1,8.333333333333334,412.17812355324077,1367.0401826188495,1.212421178817749,4.021146138018864,21.484914765946826,0.0,0.0,0.0,0.0
346.75,296.5,15,2,13.333333333333334,833.4543204837489,2125.079063950076,1.901149368286133,4.846998864782715,8.327127303841943,0.0,0.0,0.0,0.0
537.75,297.25,13,1,7.6923076923076925,799.8448531813865,2770.7438477652613,1.1167108095609224,3.8683997190417814,17.319248278916312,0.0,0.0,0.0,0.0
473.75,254.25,51,11,21.568627450980394,2386.199135124667,4551.655356519697,3.1264424043543197,5.961978626723239,33.29901097918852,0.0,0.0,0.0,0.0
346.75,317.0,13,1,7.6923076923076925,886.7811198325484,3071.899909485597,1.0968397580660307,3.7995643774638403,6.270321990920601,0.0,0.0,0.0,0.0
111.5,40.25,17,2,11.764705882352942,486.106887436456,1331.2591319649916,1.7362733728745405,4.754980461594821,33.96972242339479,0.0,0.0,0.0,0.0
494.75,359.5,48,6,12.5,1520.8087164030349,4030.5495522125825,1.850172221660614,4.895213916014654,26.465714400953846,0.0,0.0,0.0,0.0
50.75,212.0,13,1,7.6923076923076925,359.0717669631955,1243.8610878875731,1.0968397580660307,3.7995643774638403,20.82322930523085,0.0,0.0,0.0,0.0
605.0,211.75,30,5,16.666666666666668,1541.5919872196503,3451.5119056701706,2.526318105061849,5.649607834091238,47.725314873687374,0.0,0.0,0.0,0.0
72.0,212.0,21,2,9.523809523809524,328.90975202131386,1023.9507368700689,1.3456627073742093,4.147803430798349,23.76777884357382,0.0,0.0,0.0,0.0
133.75,84.5,13,1,7.6923076923076925,377.06697967711295,1306.198333314602,1.0982186244084284,3.8043409105876003,18.66384545636121,0.0,0.0,0.0,0.0
452.75,401.5,24,3,12.5,1790.6777514403293,4738.178139633342,1.8447904586791992,4.8808567746899385,26.132119992692896,0.0,0.0,0.0,0.0
72.0,191.25,36,8,22.22222222222222,668.7340721169421,1287.1792549238112,3.1403750313652887,5.8757055137454675,56.17662859035007,0.0,0.0,0.0,0.0
347.0,296.25,24,2,8.333333333333334,501.30676114890406,1665.433417937999,1.1882430712382,3.9409564270366513,5.199534233948268,0.0,0.0,0.0,0.0
389.0,254.5,19,2,10.526315789473685,1064.638354349415,3104.015156397179,1.5299455743086965,4.460519522762738,7.421799141251048,0.0,0.0,0.0,0.0
69.75,105.5,35,5,14.285714285714286,691.0911988712523,1694.201022786347,2.1014438901628765,5.147594293687211,40.582964346418485,0.0,0.0,0.0,0.0
52.0,296.5,13,1,7.6923076923076925,433.049648622982,1500.1279872297089,1.0810353205754206,3.7448162000262752,21.068534265455547,0.0,0.0,0.0,0.0
111.25,40.25,13,1,7.6923076923076925,293.92153311965814,1018.1740576035729,1.1551324404202974,4.001496152557969,22.224862803338493,0.0,0.0,0.0,0.0
346.75,316.75,13,1,7.6923076923076925,870.3204325832897,3014.878416199163,1.0783019432654748,3.7353475032721106,6.2521593902763,0.0,0.0,0.0,0.0
305.25,296.75,31,15,48.38709677419355,2952.8990586204377,3058.314875011525,7.001687634375788,7.231542686431716,28.281680853913457,0.0,0.0,0.0,0.0
112.0,62.0,12,2,16.666666666666668,744.0052388509115,1663.9464856586799,2.5256458123524985,5.6477302551172,45.614180497937845,0.0,0.0,0.0,0.0
70.0,127.0,12,2,16.666666666666668,601.2102600328326,1386.4693151362314,2.398062547047933,5.362491318890457,45.716754345573946,0.0,0.0,0.0,0.0
476.25,39.0,12,2,16.666666666666668,866.4774807343659,1961.2837551525313,2.52430788675944,5.644770464827265,42.436932003483655,0.0,0.0,0.0,0.0
559.75,275.75,16,6,37.5,2860.635973307292,3695.6801045663015,5.63127064704895,7.269939144669083,90.90028233248233,0.0,0.0,0.0,0.0
389.25,254.0,15,3,20.0,1858.2382858796295,3750.067971138167,2.939040756225586,5.878301232957137,14.10761239932428,0.0,0.0,0.0,0.0
47.0,61.25,11,1,9.090909090909092,435.0548232323233,1375.764148456079,1.3431859449906782,4.247526907296175,29.664872303118557,0.0,0.0,0.0,0.0
262.5,191.0,11,1,9.090909090909092,542.5199257884972,1715.598641517172,1.3181818181818181,4.168456915676499,6.8678493993317025,0.0,0.0,0.0,0.0
134.0,84.0,11,3,27.272727272727273,1025.0911105957534,1679.819871788963,3.8652576099742544,6.312261080565398,66.17784225255984,0.0,0.0,0.0,0.0
90.0,62.0,8,1,12.5,474.97998046875,1256.678906054629,1.875,4.960783708246107,36.354160697229695,0.0,0.0,0.0,0.0
51.75,275.5,5,1,20.0,836.9103644444446,1673.820728888889,2.9516647338867186,5.903329467773436,54.11776510536997,0.0,0.0,0.0,0.0
111.75,62.25,2,1,50.0,2153.0817794799805,2153.0817794799805,7.5241851806640625,7.5241851806640625,136.89697312212567,0.0,0.0,0.0,0.0
476.75,39.5,1,1,100.0,4474.174933333334,0.0,14.758323669433594,0.0,254.50110510565568,0.0,0.0,0.0,0.0
155.0,62.25,1,1,100.0,4755.905113998725,0.0,14.277435302734375,0.0,242.52847770931973,0.0,0.0,0.0,0.0
